doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-9729830_V1,2018-08-01,README.txt,text/plain,18246,170
10.13012/B2IDB-9440404_V1,2019-05-31,gephi_network_topics_2019-05-24_V1.gephi,application/zip,3843149,125
10.13012/B2IDB-9440404_V1,2019-05-31,input_edges_all_2019-05-24_V1.csv,text/csv,11506127,126
10.13012/B2IDB-9440404_V1,2019-05-31,Readme.txt,text/plain,13588,138
10.13012/B2IDB-9440404_V1,2019-05-31,results_nodes_stat_all_2019-05-31_V1.csv,text/csv,3666876,120
10.13012/B2IDB-9440404_V1,2019-05-31,network_graph_2019-05-31_V1.png,image/png,106731,125
10.13012/B2IDB-9686195_V1,2018-04-24,ConstrainHistBC_data.xlsx,application/vnd.ms-excel,49391,164
10.13012/B2IDB-7281207_V1,2019-06-11,Matlab Code.zip,application/zip,5594,133
10.13012/B2IDB-7281207_V1,2019-06-11,README.txt,text/plain,5202,124
10.13012/B2IDB-7281207_V1,2019-06-11,Data for Main Text Figures.zip,application/zip,328668,139
10.13012/B2IDB-4137411_V1,2018-06-05,D1_bcr_avr_sd.csv,text/csv,8658738,321
10.13012/B2IDB-4137411_V1,2018-06-05,D2_bcr_predictions.csv,text/csv,2639374888,314
10.13012/B2IDB-4137411_V1,2018-06-05,README.txt,text/plain,6235,239
10.13012/B2IDB-4137411_V1,2018-06-05,D3_block_group_attributes.csv,text/csv,40992385,336
10.13012/B2IDB-0851257_V1,2020-07-16,ic2s2_data.tar.gz,application/x-gzip,704605553,70
10.13012/B2IDB-6955387_V1,2020-07-15,dataset_stats.txt,text/plain,786,33
10.13012/B2IDB-6955387_V1,2020-07-15,RNASim.zip,application/zip,286450203,34
10.13012/B2IDB-0170190_V3,2018-06-18,180604missing_rate.R,text/plain,1905,281
10.13012/B2IDB-0170190_V3,2018-06-18,160219filter_and_dapc.R,text/plain,2819,266
10.13012/B2IDB-0170190_V3,2018-06-18,README.txt,text/plain,10400,226
10.13012/B2IDB-0170190_V3,2018-06-18,160302for_structure.txt,text/plain,116879681,507
10.13012/B2IDB-0170190_V3,2018-06-18,160502filter_exportStruct.R,text/plain,602,268
10.13012/B2IDB-0170190_V3,2018-06-18,170612K7Structure_for_barplots.csv,text/csv,60233,292
10.13012/B2IDB-0170190_V3,2018-06-18,160503DAPC.csv,text/csv,12250,277
10.13012/B2IDB-0170190_V3,2018-06-18,180605mantel.R,text/plain,8901,281
10.13012/B2IDB-0170190_V3,2018-06-18,180606orn_map.R,text/plain,5275,278
10.13012/B2IDB-0170190_V3,2018-06-18,160525filter_Msi_SNPs_make_trees.R,text/plain,8786,242
10.13012/B2IDB-0170190_V3,2018-06-18,180131_for_barplots.csv,text/csv,739492,292
10.13012/B2IDB-0170190_V3,2018-06-18,160511polyfreq.R,text/x-java,2530,283
10.13012/B2IDB-0170190_V3,2018-06-18,polyRAD_functions.R,text/x-java,22090,301
10.13012/B2IDB-0170190_V3,2018-06-18,160601_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,110508,290
10.13012/B2IDB-0170190_V3,2018-06-18,180605K7Structure_for_map.csv,text/csv,60992,292
10.13012/B2IDB-0170190_V3,2018-06-18,180601cp_analysis.R,text/x-java,23128,289
10.13012/B2IDB-0170190_V3,2018-06-18,DIYABC_scenarios_for_diploids.txt,text/plain,2798,214
10.13012/B2IDB-0170190_V3,2018-06-18,180123export_to_DIYABC.R,text/plain,4725,285
10.13012/B2IDB-0170190_V3,2018-06-18,180224het_and_ploidy.R,text/plain,9568,291
10.13012/B2IDB-0170190_V3,2018-06-18,180202core_germplasm_sets.R,text/plain,13707,286
10.13012/B2IDB-0170190_V3,2018-06-18,structure_scripts_main_ms.zip,application/zip,2227,169
10.13012/B2IDB-0170190_V3,2018-06-18,160229find_duplicates.R,text/plain,11171,291
10.13012/B2IDB-0170190_V3,2018-06-18,180326diversity_differentiation_stats.R,text/x-java,7576,289
10.13012/B2IDB-0170190_V3,2018-06-18,DIYABC_diploid_divergence.zip,application/zip,66956543,171
10.13012/B2IDB-0170190_V3,2018-06-18,UNEAK_output_-_including_hybrids_from_other_studies.zip,application/zip,45127952,158
10.13012/B2IDB-0170190_V3,2018-06-18,DIYABC_polyploid_origins.zip,application/zip,155693428,177
10.13012/B2IDB-0170190_V3,2018-06-18,polyfreqs_scripts.zip,application/zip,3442,167
10.13012/B2IDB-0170190_V3,2018-06-18,160920_for_plots.csv,text/csv,12317,283
10.13012/B2IDB-0170190_V3,2018-06-18,180124tess3r.R,text/plain,4276,286
10.13012/B2IDB-0170190_V3,2018-06-18,180211filter_and_dapc.R,text/plain,8372,285
10.13012/B2IDB-0170190_V3,2018-06-18,Structure_results_with_hyb_and_orn.zip,application/zip,4136973,184
10.13012/B2IDB-0170190_V3,2018-06-18,msa_treemix.zip,application/zip,3661001,196
10.13012/B2IDB-0170190_V3,2018-06-18,180222Structure_results.zip,application/zip,74391265,164
10.13012/B2IDB-0170190_V3,2018-06-18,180605pies_on_map.R,text/plain,10217,290
10.13012/B2IDB-0170190_V3,2018-06-18,DIYABC_scenarios_for_polyploid_origins_180111.txt,text/plain,4721,251
10.13012/B2IDB-0170190_V3,2018-06-18,UNEAK_output_-_before_merging_clones.zip,application/zip,45435592,166
10.13012/B2IDB-0170190_V3,2018-06-18,180223_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,136767,281
10.13012/B2IDB-0170190_V3,2018-06-18,170612K7Structure_for_map.csv,text/csv,60992,284
10.13012/B2IDB-0170190_V3,2018-06-18,180606_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,136767,289
10.13012/B2IDB-0170190_V3,2018-06-18,180222barcharts.R,text/plain,7736,283
10.13012/B2IDB-0170190_V3,2018-06-18,UNEAK_output_-_main_manuscript.zip,application/zip,42768473,179
10.13012/B2IDB-9500981_V1,2018-12-06,Krishnankutty_etal2016data.nex.txt,text/plain,162014,202
10.13012/B2IDB-9500981_V1,2018-12-06,Krishnankutty_etal2016supporting.pdf,application/pdf,510915,210
10.13012/B2IDB-2805211_V1,2018-08-02,Gulf_survival_capture_history.csv,text/csv,23959,253
10.13012/B2IDB-0071156_V1,2018-12-01,AGFORMET-D-18-00154_Data.xlsx,application/vnd.ms-excel,1321817,250
10.13012/B2IDB-0873454_V1,2019-01-07,CCE-books-transcription_1931-1933_readme.txt,text/plain,6925,207
10.13012/B2IDB-0873454_V1,2019-01-07,complete-us-books_1931-1933_all_parts_transcription.csv,text/csv,11802511,708
10.13012/B2IDB-8274875_V1,2018-07-25,RR-expert-assessment-Scannapieco-2018-02.pdf,application/pdf,1161686,187
10.13012/B2IDB-6066174_V1,2019-02-02,Bee_visitation_Bennett_Lovell_PLOS_ONE.xls,application/vnd.ms-excel,24064,218
10.13012/B2IDB-6679875_V1,2018-08-06,Data_Extraction_Analysis_2018-08-04.xlsx,application/vnd.ms-excel,184695,315
10.13012/B2IDB-1324977_V1,2018-08-16,Bay_Delta_pepperweed_all_data_for_repository_180815.csv,text/csv,15790,319
10.13012/B2IDB-9618240_V1,2019-01-01,CWD_landscape_paper_data.xlsx,application/vnd.ms-excel,5031535,53
10.13012/B2IDB-0852856_V2,2018-08-03,seedSet.csv,text/csv,9275,287
10.13012/B2IDB-0852856_V2,2018-08-03,readme.txt,text/plain,3648,242
10.13012/B2IDB-0852856_V2,2018-08-03,fruitSet.csv,text/csv,2151,313
10.13012/B2IDB-1311182_V1,2018-08-02,Gulf_survival_weather_data.csv,text/csv,40476,314
10.13012/B2IDB-5075871_V1,2018-12-20,AllWords.csv,text/csv,71702,174
10.13012/B2IDB-4602893_V1,2016-05-16,AmbB_and_AmbE_2015-02-10.tiff,image/tiff,249016,413
10.13012/B2IDB-4602893_V1,2016-05-16,AmbB_and_AmbE_Sequence_Set_2015-02-10.txt,text/plain,13154,297
10.13012/B2IDB-4602893_V1,2016-05-16,dataset_readme.txt,text/plain,1800,293
10.13012/B2IDB-4602893_V1,2016-05-16,AmbB_and_AmbE_Newick_2015-02-10.txt,text/plain,1503,279
10.13012/B2IDB-3074701_V1,2018-10-24,Ugarte et al. 2014_SOC_0-15_Online Archiving.csv,text/csv,18916,192
10.13012/B2IDB-3074701_V1,2018-10-24,Ugarte et al. 2014_SOC_0-20_Online Archiving.csv,text/csv,11464,180
10.13012/B2IDB-3074701_V1,2018-10-24,Ugarte et al. 2014_SOC_0-10_Online Archiving.csv,text/csv,12682,190
10.13012/B2IDB-3074701_V1,2018-10-24,Ugarte et al. 2014_SOC_0-30_Online Archiving.csv,text/csv,15533,195
10.13012/B2IDB-3074701_V1,2018-10-24,Ugarte_et_al._2014_Metadata_DataBank.docx,application/msword,20065,185
10.13012/B2IDB-2087040_V1,2018-09-26,6_documents_from_CYP71AJ4_4002__Illinois__USA_.fasta,text/plain,3130,213
10.13012/B2IDB-2087040_V1,2018-09-26,README.txt,text/plain,3820,207
10.13012/B2IDB-2087040_V1,2018-09-26,4_documents_from_CYP71AJ4_11__Ontario__Canada_.fasta,text/plain,2079,203
10.13012/B2IDB-2087040_V1,2018-09-26,12_documents_from_CYP71AJ_201_301__Wisconsin__USA_.fasta,text/plain,6237,209
10.13012/B2IDB-2087040_V1,2018-09-26,43_documents_from_CYP71AJ_COT_ROC__Karitane_and_Bushey__New_Zealand_.fasta,text/plain,22532,226
10.13012/B2IDB-9213932_V1,2018-10-03,US2-javascript.ldb.tar.xz,application/x-xz,13011733204,266
10.13012/B2IDB-9213932_V1,2018-10-03,US2-crawl-data.sqlite.xz,application/x-xz,2208812368,271
10.13012/B2IDB-9213932_V1,2018-10-03,US2-sensor-scripts.csv,text/csv,113620,243
10.13012/B2IDB-9213932_V1,2018-10-03,US1-javascript.ldb.tar.xz,application/x-xz,12787651932,269
10.13012/B2IDB-9213932_V1,2018-10-03,US2-sensor-sites.csv,text/csv,28105,241
10.13012/B2IDB-9213932_V1,2018-10-03,US1-sensor-sites.csv,text/csv,29612,242
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-javascript.ldb.tar.xz,application/x-xz,12313023952,273
10.13012/B2IDB-9213932_V1,2018-10-03,US1-cluster-labels.csv,text/csv,45473,270
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-crawl-data.sqlite.xz,application/x-xz,2096043124,266
10.13012/B2IDB-9213932_V1,2018-10-03,US1-sensor-script.csv,text/csv,115257,267
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-script-visit-id.csv,text/plain,28417552,267
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-sensor-scripts.csv,text/csv,96118,249
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-sensor-sites.csv,text/csv,21171,254
10.13012/B2IDB-9213932_V1,2018-10-03,US2-script-visit-id.csv,text/plain,29655938,270
10.13012/B2IDB-9213932_V1,2018-10-03,US1-sensor-domains.csv,text/csv,57475,263
10.13012/B2IDB-9213932_V1,2018-10-03,US1-script-visit-id.csv,text/plain,29968064,256
10.13012/B2IDB-9213932_V1,2018-10-03,US1-features.csv,text/plain,445629052,239
10.13012/B2IDB-9213932_V1,2018-10-03,US1-crawl-data.sqlite.xz,application/x-xz,2271934708,253
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-features.csv,text/plain,427086565,282
10.13012/B2IDB-9213932_V1,2018-10-03,EU1-sensor-domain.csv,text/csv,44938,252
10.13012/B2IDB-9213932_V1,2018-10-03,US2-features.csv,text/plain,450362024,277
10.13012/B2IDB-9213932_V1,2018-10-03,US2-sensor-domains.csv,text/csv,56108,245
10.13012/B2IDB-9213932_V1,2018-10-03,site-list.csv,text/plain,2975861,263
10.13012/B2IDB-9213932_V1,2018-10-03,README.md,text/plain,2834,245
10.13012/B2IDB-8131709_V1,2018-10-05,Supplementary_Materials_Mattia.pdf,application/pdf,656545,215
10.13012/B2IDB-6701059_V1,2018-09-04,UIUC_Interlibrary_Loan_Lending_Data_2009-2013_IllinoisDataBank.xlsx,application/vnd.ms-excel,52825370,231
10.13012/B2IDB-6316661_V1,2018-12-12,CyberGIS-Jupyter_HAND_Example.zip,application/zip,443989510,95
10.13012/B2IDB-7869554_V1,2019-02-02,site_Attributes_Bee_Data_Bennett_Lovell_PLOS_ONE.xlsx,application/vnd.ms-excel,14788,177
10.13012/B2IDB-1599850_V1,2019-09-05,Data_for_A_novel_rotifer_derived_alkaloid_paralyzes_schistosome_larvae_and_prevents_infection.zip,application/zip,408755115,165
10.13012/B2IDB-6050723_V1,2020-09-14,Gardner Midwest Lyme Invasion Data 102818.xlsx,application/vnd.ms-excel,499610,10
10.13012/B2IDB-9729830_V2,2018-11-21,sessionInfo.txt,text/plain,2866,240
10.13012/B2IDB-9729830_V2,2018-11-21,README.txt,text/plain,17570,255
10.13012/B2IDB-9729830_V2,2018-11-21,Accuracy_testing_in_R.zip,application/zip,390696272,325
10.13012/B2IDB-8518809_V1,2019-01-27,10000_taxon_indelible.tar.gz,application/x-gzip,1391819441,305
10.13012/B2IDB-8518809_V1,2019-01-27,1000_taxon_rapid_radiation.tar.gz,application/x-gzip,182971362,297
10.13012/B2IDB-8518809_V1,2019-01-27,101_taxon_rapid_radiation.tar.gz,application/x-gzip,234398,308
10.13012/B2IDB-8518809_V1,2019-01-27,500_taxon_kuhner_felsenstein.tar.gz,application/x-gzip,1444830,300
10.13012/B2IDB-8993673_V1,2018-12-04,Wang_etal2017supplementary.pdf,application/pdf,2047728,214
10.13012/B2IDB-8993673_V1,2018-12-04,Wang_etal2017data_matrix DNAmorph.txt,text/plain,238652,237
10.13012/B2IDB-8912230_V1,2018-12-12,land_cover_classification.zip,application/zip,483320925,16
10.13012/B2IDB-1678505_V1,2019-02-07,primate_vaginal_sepp_output.zip,application/zip,57055466,168
10.13012/B2IDB-1678505_V1,2019-02-07,IBD_sepp_output.zip,application/zip,2251107954,165
10.13012/B2IDB-1678505_V1,2019-02-07,IBD_sequence_mults.zip,application/zip,59885191,169
10.13012/B2IDB-1678505_V1,2019-02-07,PICAN_PI_supplement_animations_COLORBLIND_ACCESSIBLE.zip,application/zip,14925023,161
10.13012/B2IDB-1678505_V1,2019-02-07,PICAN_PI_supplement_animations.zip,application/zip,13139636,163
10.13012/B2IDB-1678505_V1,2019-02-07,reference_data.zip,application/zip,10155509,166
10.13012/B2IDB-1678505_V1,2019-02-07,Supplement-P1-Full_PICAN-PI_Primate_Vaginal.pdf,application/pdf,30071708,165
10.13012/B2IDB-1678505_V1,2019-02-07,Supplement-P1-Full_PICAN-PI_Primate_Vaginal_COLORBLIND_ACCESSIBLE.pdf,application/pdf,20552375,163
10.13012/B2IDB-1678505_V1,2019-02-07,README.txt,text/plain,4156,169
10.13012/B2IDB-1678505_V1,2019-02-07,Graphics_2-Clostridia_Phylo_Histograms_Primate_Vaginal.pdf,application/pdf,5115671,165
10.13012/B2IDB-4710255_V1,2020-12-03,iDip01_2020-12-03.xlsx,application/vnd.ms-excel,13691,6
10.13012/B2IDB-1882247_V1,2018-10-17,Dataset.Information.txt,text/plain,2540,196
10.13012/B2IDB-1882247_V1,2018-10-17,Internal.Community.Data.txt,text/plain,1567447,232
10.13012/B2IDB-1882247_V1,2018-10-17,Regional.Community.Data.txt,text/plain,165276,246
10.13012/B2IDB-1882247_V1,2018-10-17,Site.Attributes.txt,text/plain,8510,215
10.13012/B2IDB-1882247_V1,2018-10-17,Year.Of.Final.Bio.Monitoring.txt,text/plain,263,194
10.13012/B2IDB-9686195_V2,2018-12-20,ConstrainHistBC_data_v2_final.xlsx,application/vnd.ms-excel,39818,202
10.13012/B2IDB-0790815_V2,2018-12-19,180329maps.R,text/plain,12388,157
10.13012/B2IDB-0790815_V2,2018-12-19,140527entrylookuptable.csv,text/csv,18126,167
10.13012/B2IDB-0790815_V2,2018-12-19,170206yieldQC.R,text/plain,10380,165
10.13012/B2IDB-0790815_V2,2018-12-19,yield_sig.csv,text/csv,16578,175
10.13012/B2IDB-0790815_V2,2018-12-19,141230combined_data_and_positions.RData,application/x-gzip,2856817,167
10.13012/B2IDB-0790815_V2,2018-12-19,161128blups_for_map.csv,text/csv,56296,170
10.13012/B2IDB-0790815_V2,2018-12-19,170215heritability_blups_gen_predict.R,text/plain,17947,164
10.13012/B2IDB-0790815_V2,2018-12-19,170310 back transform LSmeans.R,text/plain,19650,156
10.13012/B2IDB-0790815_V2,2018-12-19,170205combined_yield_components_all.csv,text/csv,1356849,192
10.13012/B2IDB-0790815_V2,2018-12-19,170308GAPIT_script.R,text/plain,1604,157
10.13012/B2IDB-0790815_V2,2018-12-19,180402genetic_correlations_traits.R,text/plain,21672,154
10.13012/B2IDB-0790815_V2,2018-12-19,NsiI_HapMap.zip,application/zip,109410231,136
10.13012/B2IDB-0790815_V2,2018-12-19,PstI_HapMap.zip,application/zip,63895526,137
10.13012/B2IDB-0790815_V2,2018-12-19,181218plotQTL.R,text/plain,6838,156
10.13012/B2IDB-0790815_V2,2018-12-19,cc_sig.csv,text/csv,6606,173
10.13012/B2IDB-0790815_V2,2018-12-19,other_qtl.csv,text/csv,23118,177
10.13012/B2IDB-0790815_V2,2018-12-19,170111kin_blup_test_for_Maria.R,text/plain,2970,163
10.13012/B2IDB-0790815_V2,2018-12-19,170103BClambdas.csv,text/csv,1350,159
10.13012/B2IDB-0790815_V2,2018-12-19,170308GAPIT_prep.R,text/plain,6724,159
10.13012/B2IDB-0790815_V2,2018-12-19,161201markers.csv,text/csv,9850291,230
10.13012/B2IDB-0790815_V2,2018-12-19,DataS2_marker_info.xlsx,application/vnd.ms-excel,131355464,137
10.13012/B2IDB-0790815_V2,2018-12-19,GAPIT_output.zip,application/zip,999613841,143
10.13012/B2IDB-0790815_V2,2018-12-19,hapMap2numeric.R,text/x-java,1536,158
10.13012/B2IDB-0790815_V2,2018-12-19,Msi_imputed_SNP_genotypes_field_trial.csv,text/csv,197143068,200
10.13012/B2IDB-0790815_V2,2018-12-19,Msi_unimputed_SNP_genotypes_field_trial.csv,text/csv,62586674,183
10.13012/B2IDB-0790815_V2,2018-12-19,180410Universal_Response_Function.R,text/plain,23727,150
10.13012/B2IDB-0790815_V2,2018-12-19,181115QST_and_genotype-within-group_BLUPs.R,text/plain,40127,164
10.13012/B2IDB-0790815_V2,2018-12-19,cml_sig.csv,text/csv,13280,182
10.13012/B2IDB-0790815_V2,2018-12-19,171030 analyze GAPIT results.R,text/plain,43626,159
10.13012/B2IDB-0790815_V2,2018-12-19,161213dapcgroups.csv,text/csv,16288,201
10.13012/B2IDB-0790815_V2,2018-12-19,180329tables.R,text/plain,19256,160
10.13012/B2IDB-0790815_V2,2018-12-19,161024Qvalues.csv,text/csv,35543,204
10.13012/B2IDB-0790815_V2,2018-12-19,README_for_IDB_v2.txt,text/plain,10649,139
10.13012/B2IDB-0790815_V2,2018-12-19,160323combine_and_filter_markers.R,text/x-java,15493,154
10.13012/B2IDB-0790815_V2,2018-12-19,Msi_SNP_info_field_trial.csv,text/csv,5086632,208
10.13012/B2IDB-1932389_V1,2018-11-20,wearable_mic_dataset_matlab.zip,application/zip,1590346997,220
10.13012/B2IDB-1932389_V1,2018-11-20,wearable_mic_dataset_full.zip,application/zip,1732372283,240
10.13012/B2IDB-1932389_V1,2018-11-20,readme.txt,text/plain,3189,272
10.13012/B2IDB-1932389_V1,2018-11-20,dataset_documentation.pdf,application/pdf,1891993,252
10.13012/B2IDB-1932389_V1,2018-11-20,wearable_mic_dataset_wave.zip,application/zip,143683711,236
10.13012/B2IDB-0016089_V1,2019-07-18,JAE Bee Commmunity.xlsx,application/vnd.ms-excel,14348,63
10.13012/B2IDB-0016089_V1,2019-07-18,JAE Soil.PC1.xlsx,application/vnd.ms-excel,10082,58
10.13012/B2IDB-0016089_V1,2019-07-18,JAE plant Comm.xlsx,application/vnd.ms-excel,15059,53
10.13012/B2IDB-9837167_V1,2018-12-20,WordsSelectedByInformationGain.csv,text/csv,15596,178
10.13012/B2IDB-8659314_V1,2018-12-20,WordsSelectedByManualAnalysis.csv,text/csv,4368,200
10.5072/FK2-1024673_V1,2019-02-19,the_whale.txt,text/plain,1276201,0
10.5072/FK2-1024673_V1,2019-02-19,Brain_Images.zip,application/zip,1488150816,0
10.13012/B2IDB-3993338_V1,2019-02-19,Figure_2A_Countries.TIFF,image/tiff,773138,196
10.13012/B2IDB-3993338_V1,2019-02-19,main.R,text/plain,691,178
10.13012/B2IDB-3993338_V1,2019-02-19,Figure_2B_Hosts.TIFF,image/tiff,773138,180
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_3_plot.csv,text/plain,52,171
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_4_plot.csv,text/plain,128,176
10.13012/B2IDB-3993338_V1,2019-02-19,STEP_2_v20_pers_Funders.R,text/plain,6783,180
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_2_supp_tab2.csv,text/plain,3950,175
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_2_plot.csv,text/plain,586,176
10.13012/B2IDB-3993338_V1,2019-02-19,STEP_4_v20_pers_Countries.R,text/plain,2197,180
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_2_supp_tab1.csv,text/plain,3554,174
10.13012/B2IDB-3993338_V1,2019-02-19,Figure_1_Funders.TIFF,image/tiff,1608582,179
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_2.csv,text/plain,22944,176
10.13012/B2IDB-3993338_V1,2019-02-19,STEP_1_v20_pers_Sample.R,text/plain,2453,182
10.13012/B2IDB-3993338_V1,2019-02-19,STEP_3_v20_pers_Hosts.R,text/plain,3005,174
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_1.csv,text/x-python,12879,179
10.13012/B2IDB-3993338_V1,2019-02-19,nar_pers_funder_codes.csv,text/plain,3079,186
10.13012/B2IDB-3993338_V1,2019-02-19,nar_v20_pers_2_supp_tab3.csv,text/plain,2005,186
10.13012/B2IDB-3993338_V1,2019-02-19,README_Illinois_Data_Bank_Archive_Date_2019-02-19.txt,text/plain,10345,198
10.13012/B2-3044828_V1,2019-02-22,Read me Data.txt,text/plain,2046,159
10.13012/B2-3044828_V1,2019-02-22,Read me Code.txt,text/plain,775,166
10.13012/B2-3044828_V1,2019-02-22,Code MS.7z,application/x-7z-compressed,6668,192
10.13012/B2-3044828_V1,2019-02-22,Data MS.7z,application/x-7z-compressed,4953044788,198
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_dataBeeDev_2019-02-04_megachile35.csv,text/csv,21503,199
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_rCodeSRDevelopment_2019-02-04.R,text/plain,18110,199
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_rCodeSRMassPreparation_2019-02-04.R,text/plain,5290,202
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_dataBeeDev_2019-02-04_megachile12.csv,text/csv,15882,198
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_rCodeSRLongevity_2019-02-04.R,text/plain,10771,191
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_metadataIllinoisDataBank_2019-02-04.txt,text/plain,8053,199
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_dataSRLifeTable_2019-02-04.csv,text/csv,137853,204
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_dataBeeDev_2019-02-04_osmia14.csv,text/csv,51425,201
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_dataBeeDev_2019-02-04_osmia5.csv,text/csv,8081,203
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_rCodeSRGraphs_2019-02-06.R,text/plain,53597,198
10.13012/B2IDB-9033534_V1,2019-03-06,NLAMS_DevAndMort_SASCodeMassAnalysis_2019-02-04.txt,text/plain,3702,199
10.13012/B2IDB-1591542_V1,2020-10-28,Predictocc_season.csv,"",568,22
10.13012/B2IDB-1591542_V1,2020-10-28,Detect_1clam.csv,"",4942,18
10.13012/B2IDB-1591542_V1,2020-10-28,Curtis_Flow_RScript.R,"",13383,17
10.13012/B2IDB-1591542_V1,2020-10-28,Abundance_season.csv,"",984,18
10.13012/B2IDB-1591542_V1,2020-10-28,Longitudinal_data.csv,"",4516,29
10.13012/B2IDB-1591542_V1,2020-10-28,Predict_flow.csv,"",294,18
10.13012/B2IDB-1591542_V1,2020-10-28,Predict_temp.csv,"",251,18
10.13012/B2IDB-1591542_V1,2020-10-28,Predict_abund.csv,"",402,18
10.13012/B2IDB-1591542_V1,2020-10-28,Detect_35clams.csv,"",3248,19
10.13012/B2IDB-1591542_V1,2020-10-28,Detect_125clams.csv,"",3174,19
10.13012/B2IDB-1591542_V1,2020-10-28,Occupancy.csv,"",883,15
10.13012/B2-3125702_V1,2019-02-26,Animals 1-3 MS.zip,application/zip,3394019137,214
10.13012/B2-3125702_V1,2019-02-26,Animals 1-3 Images.zip,application/zip,14819969986,209
10.13012/B2-3125702_V1,2019-02-26,RecalibrationHelper.zip,application/zip,212744,200
10.13012/B2-3125702_V1,2019-02-26,Lipid Extracts.zip,application/zip,214489313,205
10.13012/B2-3125702_V1,2019-02-26,Tandem MS.zip,application/zip,1033805456,207
10.13012/B2-3125702_V1,2019-02-26,MatFiles.zip,application/zip,1579169033,213
10.13012/B2-3125702_V1,2019-02-26,Animals 4-6 Mass Spectra.zip,application/zip,2214494715,209
10.13012/B2-3125702_V1,2019-02-26,Animals 4-6 Images.zip,application/zip,16893807771,194
10.13012/B2-3125702_V1,2019-02-26,Neumann_This Lipid heterogeneity between astrocytes and neurons revealed with single cell MALDI MS supervised by immunocytochemical classification_Readme.txt,text/plain,2412,232
10.13012/B2IDB-9119873_V1,2019-03-05,500uCi_1m.csv,text/plain,271396,168
10.13012/B2IDB-9119873_V1,2019-03-05,500uCi_5m.csv,text/plain,271391,164
10.13012/B2IDB-9119873_V1,2019-03-05,100uCi_10m.csv,text/plain,271291,160
10.13012/B2IDB-9119873_V1,2019-03-05,1000uCi_10m.csv,text/plain,271377,164
10.13012/B2IDB-9119873_V1,2019-03-05,background.csv,text/plain,1112431,165
10.13012/B2IDB-9119873_V1,2019-03-05,100uCi_1m.csv,text/plain,271300,173
10.13012/B2IDB-9119873_V1,2019-03-05,300uCi_1m.csv,text/plain,271346,172
10.13012/B2IDB-9119873_V1,2019-03-05,300uCi_5m.csv,text/plain,271348,170
10.13012/B2IDB-9119873_V1,2019-03-05,2000uCi_10m.csv,text/plain,271496,164
10.13012/B2IDB-9119873_V1,2019-03-05,500uCi_10m.csv,text/plain,271341,157
10.13012/B2IDB-9119873_V1,2019-03-05,1000uCi_1m.csv,text/plain,271509,160
10.13012/B2IDB-9119873_V1,2019-03-05,README.txt,text/plain,2526,174
10.13012/B2IDB-9119873_V1,2019-03-05,2000uCi_5m.csv,text/plain,271682,165
10.13012/B2IDB-9119873_V1,2019-03-05,1000uCi_5m.csv,text/plain,271488,171
10.13012/B2IDB-9119873_V1,2019-03-05,100uCi_5m.csv,text/plain,271311,162
10.13012/B2IDB-9119873_V1,2019-03-05,2000uCi_1m.csv,text/plain,271744,157
10.13012/B2IDB-9119873_V1,2019-03-05,300uCi_10m.csv,text/plain,271312,162
10.13012/B2IDB-2865725_V2,2019-10-22,Dataset_1_SQI_Responses_to_management.xlsx,application/vnd.ms-excel,65508,115
10.13012/B2IDB-9570561_V1,2019-03-19,nj-trees.tar.gz,application/x-gzip,721247980,158
10.13012/B2IDB-9570561_V1,2019-03-19,astral-trees.tar.gz,application/x-gzip,3914938,151
10.13012/B2IDB-9570561_V1,2019-03-19,merger-trees.tar.gz,application/x-gzip,5769060,156
